"","id","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","cityname","state"
"2664",5668617683,"1","1","USD","No","Thumbnail","Cats,Dogs",809,"$809","Monthly",652,"Dallas","TX"
"2665",5508807028,"1","1","USD","No","Thumbnail","Cats,Dogs",809,"$809","Monthly",652,"Dallas","TX"
"2666",5508812466,"1","1","USD","No","Thumbnail","Cats,Dogs",774,"$774","Monthly",652,"Dallas","TX"
"2667",5508808409,"1","1","USD","No","Thumbnail","Cats,Dogs",679,"$679","Monthly",652,"Dallas","TX"
"2668",5508806124,"1","1","USD","No","Thumbnail","Cats,Dogs",660,"$660","Monthly",652,"Dallas","TX"
"2669",5668621376,"1","1","USD","No","Thumbnail","None",630,"$630","Monthly",652,"Urbana","IL"
"2670",5668620842,"1","1","USD","No","Thumbnail","Cats,Dogs",590,"$590","Monthly",652,"Nixa","MO"
"2671",5668611199,"1","1","USD","No","Thumbnail","Cats",1403,"$1,403","Monthly",653,"Atlanta","GA"
"2672",5664569536,"1","1","USD","No","Thumbnail","None",1240,"$1,240","Monthly",653,"San Antonio","TX"
"2673",5509266049,"1","1","USD","No","No","Cats,Dogs",1215,"$1,215","Monthly",653,"Oklahoma City","OK"
"2674",5668630660,"1","1","USD","No","Thumbnail","None",979,"$979","Monthly",653,"Austin","TX"
"2675",5664569676,"1","1","USD","No","Thumbnail","None",975,"$975","Monthly",653,"New Braunfels","TX"
"2676",5668624662,"1","1","USD","No","Thumbnail","Cats,Dogs",809,"$809","Monthly",653,"Humble","TX"
"2677",5508938385,"1","1","USD","No","Thumbnail","null",1665,"$1,665","Monthly",654,"Rockville","MD"
"2678",5668631435,"1","1","USD","No","Thumbnail","None",1125,"$1,125","Monthly",654,"Georgetown","TX"
"2679",5509277468,"1","2","USD","No","Yes","Cats,Dogs",1050,"$1,050","Monthly",654,"Pittsburgh","PA"
"2680",5668632214,"1","1","USD","No","Thumbnail","None",1025,"$1,025","Monthly",654,"Austin","TX"
"2681",5664570293,"1","1","USD","No","Thumbnail","None",1025,"$1,025","Monthly",654,"San Marcos","TX"
"2682",5653574378,"1","1","USD","No","Thumbnail","Cats,Dogs",1025,"$1,025","Monthly",654,"Cedar Park","TX"
"2683",5668609408,"1","1","USD","No","Thumbnail","Cats",985,"$985","Monthly",654,"Houston","TX"
"2684",5668628022,"1","1","USD","No","Thumbnail","None",900,"$900","Monthly",654,"Austin","TX"
"2685",5668620861,"1","1","USD","No","Thumbnail","Cats",865,"$865","Monthly",654,"Springfield","MO"
"2686",5668628766,"1","1","USD","No","Thumbnail","Cats,Dogs",849,"$849","Monthly",654,"Phoenix","AZ"
"2687",5668635423,"1","1","USD","No","Thumbnail","Cats,Dogs",585,"$585","Monthly",654,"Paragould","AR"
"2688",5668629650,"1","1","USD","No","Thumbnail","Cats,Dogs",1700,"$1,700","Monthly",655,"Atlanta","GA"
"2689",5668631728,"1","1","USD","No","Thumbnail","None",1130,"$1,130","Monthly",655,"Austin","TX"
"2690",5668612437,"1","1","USD","No","Thumbnail","Cats,Dogs",1089,"$1,089","Monthly",655,"Suwanee","GA"
"2691",5509234137,"1","3","USD","No","Yes","null",1050,"$1,050","Monthly",655,"Monroeville","PA"
"2692",5646685204,"1","0","USD","No","Thumbnail","Cats,Dogs",1000,"$1,000","Monthly",655,"Los Angeles","CA"
"2693",5668627525,"1","1","USD","No","Thumbnail","Cats,Dogs",955,"$955","Monthly",655,"San Antonio","TX"
"2694",5668627897,"1","1","USD","No","Thumbnail","Cats,Dogs",875,"$875","Monthly",655,"Omaha","NE"
"2695",5509230126,"1","2","USD","No","Yes","null",700,"$700","Monthly",655,"Monroeville","PA"
"2696",5668628543,"1","1","USD","No","Thumbnail","Cats,Dogs",625,"$625","Monthly",655,"Columbia","SC"
"2697",5508932448,"1","1","USD","No","Thumbnail","null",1814,"$1,814","Monthly",656,"Rockville","MD"
"2698",5668631845,"1","1","USD","No","Thumbnail","None",1120,"$1,120","Monthly",656,"Austin","TX"
"2699",5509120459,"1","1","USD","No","Thumbnail","Cats,Dogs",884,"$884","Monthly",656,"Arlington","TX"
"2700",5668631172,"1","1","USD","No","Thumbnail","Cats,Dogs",815,"$815","Monthly",656,"Albuquerque","NM"
"2701",5668622699,"1","1","USD","No","Thumbnail","Cats,Dogs",646,"$646","Monthly",656,"Meridian","ID"
"2702",5668639023,"1","1","USD","No","Thumbnail","Cats,Dogs",425,"$425","Monthly",656,"Johnson City","TN"
"2703",5668631210,"1","1","USD","No","Thumbnail","None",2125,"$2,125","Monthly",657,"Austin","TX"
"2704",5668630109,"1","1","USD","No","Thumbnail","Cats,Dogs",1525,"$1,525","Monthly",657,"Austin","TX"
"2705",5668616214,"1","1","USD","No","Thumbnail","Cats,Dogs",1299,"$1,299","Monthly",657,"Milwaukee","WI"
"2706",5509020080,"1","1","USD","No","Thumbnail","Cats,Dogs",1188,"$1,188","Monthly",657,"Raleigh","NC"
"2707",5668632331,"1","1","USD","No","Thumbnail","None",1090,"$1,090","Monthly",657,"Austin","TX"
"2708",5668629540,"1","1","USD","No","Thumbnail","None",1068,"$1,068","Monthly",657,"Durham","NC"
"2709",5668631570,"1","1","USD","No","Thumbnail","None",1030,"$1,030","Monthly",657,"Austin","TX"
"2710",5668631677,"1","1","USD","No","Thumbnail","None",965,"$965","Monthly",657,"Austin","TX"
"2711",5509171224,"1","1","USD","No","Yes","null",862,"$862","Monthly",657,"Lithonia","GA"
"2712",5668629669,"1","1","USD","No","Thumbnail","None",2202,"$2,202","Monthly",658,"Nashville","TN"
"2713",5664574555,"1","1","USD","No","Thumbnail","None",1695,"$1,695","Monthly",658,"Bothell","WA"
"2714",5668632359,"1","1","USD","No","Thumbnail","None",1653,"$1,653","Monthly",658,"Austin","TX"
"2715",5668614673,"1","3","USD","No","Thumbnail","Cats",1575,"$1,575","Monthly",658,"Londonderry","NH"
"2716",5668630796,"1","1","USD","No","Thumbnail","None",1125,"$1,125","Monthly",658,"Austin","TX"
"2717",5508772251,"1","1","USD","No","Thumbnail","null",1081,"$1,081","Monthly",658,"Dallas","TX"
"2718",5664571758,"1","1","USD","No","Thumbnail","Cats,Dogs",889,"$889","Monthly",658,"Sterling Heights","MI"
"2719",5508862509,"1","1","USD","No","Thumbnail","null",1920,"$1,920","Monthly",659,"South Weymouth","MA"
"2720",5508861213,"1","1","USD","No","Thumbnail","null",1770,"$1,770","Monthly",659,"South Weymouth","MA"
"2721",5508859586,"1","1","USD","No","Thumbnail","Cats,Dogs",1720,"$1,720","Monthly",659,"South Weymouth","MA"
"2722",5509276418,"1","1","USD","No","Yes","null",1515,"$1,515","Monthly",659,"Hasbrouck Heights","NJ"
"2723",5668641930,"1","1","USD","No","Thumbnail","Cats,Dogs",1495,"$1,495","Monthly",659,"Hamden","CT"
"2724",5509276215,"1","1","USD","No","Thumbnail","null",1475,"$1,475","Monthly",659,"Hasbrouck Heights","NJ"
"2725",5509171246,"1","1","USD","No","Yes","null",1395,"$1,395","Monthly",659,"Long Beach","CA"
"2726",5668609436,"1","1","USD","No","Thumbnail","Cats,Dogs",1291,"$1,291","Monthly",659,"Houston","TX"
"2727",5508666628,"1","1","USD","No","Thumbnail","Cats,Dogs",1265,"$1,265","Monthly",659,"Winston Salem","NC"
"2728",5668630083,"1","1","USD","No","Thumbnail","None",1010,"$1,010","Monthly",659,"Georgetown","TX"
"2729",5509137487,"1","1","USD","No","Yes","Cats,Dogs",1010,"$1,010","Monthly",659,"Glen Burnie","MD"
"2730",5668641754,"1","1","USD","No","Thumbnail","Cats,Dogs",695,"$695","Monthly",659,"San Antonio","TX"
"2731",5668617660,"1","1","USD","No","Thumbnail","Cats,Dogs",555,"$555","Monthly",659,"Houston","TX"
"2732",5668612998,"1","1","USD","No","Thumbnail","Cats,Dogs",4200,"$4,200","Monthly",660,"San Francisco","CA"
"2733",5668226323,"1","1","USD","No","Thumbnail","Cats,Dogs",2250,"$2,250","Monthly",660,"Washington","DC"
"2734",5668627512,"1","1","USD","No","Thumbnail","Cats,Dogs",1905,"$1,905","Monthly",660,"Dallas","TX"
"2735",5668631068,"1","1","USD","No","Thumbnail","None",1560,"$1,560","Monthly",660,"Austin","TX"
"2736",5668631543,"1","2","USD","No","Thumbnail","None",1530,"$1,530","Monthly",660,"Austin","TX"
"2737",5668625609,"1","1","USD","No","Thumbnail","None",1510,"$1,510","Monthly",660,"Anaheim","CA"
"2738",5659895555,"1","2","USD","No","Thumbnail","Cats,Dogs",1500,"$1,500","Monthly",660,"Edina","MN"
"2739",5668615628,"1","1","USD","No","Thumbnail","None",1470,"$1,470","Monthly",660,"Fullerton","CA"
"2740",5664594134,"1","1","USD","No","Thumbnail","None",1450,"$1,450","Monthly",660,"Hawthorne","CA"
"2741",5659895610,"1","1","USD","No","Thumbnail","Cats,Dogs",1450,"$1,450","Monthly",660,"Minneapolis","MN"
"2742",5668635985,"1","1","USD","No","Thumbnail","Cats,Dogs",1395,"$1,395","Monthly",660,"Boulder","CO"
"2743",5668615605,"1","1","USD","No","Thumbnail","Cats,Dogs",1345,"$1,345","Monthly",660,"Denver","CO"
"2744",5668609227,"1","1","USD","No","Thumbnail","Cats,Dogs",1309,"$1,309","Monthly",660,"Houston","TX"
"2745",5668615341,"1","1","USD","No","Thumbnail","Cats,Dogs",1300,"$1,300","Monthly",660,"Maitland","FL"
"2746",5642366760,"1","1","USD","No","Thumbnail","Cats,Dogs",1299,"$1,299","Monthly",660,"Thornton","CO"
"2747",5668621392,"1","2","USD","No","Thumbnail","None",1180,"$1,180","Monthly",660,"Champaign","IL"
"2748",5668632583,"1","1","USD","No","Thumbnail","None",1165,"$1,165","Monthly",660,"Austin","TX"
"2749",5664597481,"1","1","USD","No","Thumbnail","Cats,Dogs",1150,"$1,150","Monthly",660,"Austin","TX"
"2750",5508700783,"1","1","USD","No","Thumbnail","null",1067,"$1,067","Monthly",660,"Bradenton","FL"
"2751",5668630973,"1","1","USD","No","Thumbnail","None",1035,"$1,035","Monthly",660,"Leander","TX"
"2752",5664579356,"1","1","USD","No","Thumbnail","Cats,Dogs",999,"$999","Monthly",660,"West Saint Paul","MN"
"2753",5668629973,"1","1","USD","No","Thumbnail","None",982,"$982","Monthly",660,"Austin","TX"
"2754",5668635411,"1","2","USD","No","Thumbnail","Cats,Dogs",955,"$955","Monthly",660,"Merriam","KS"
"2755",5668640112,"1","1","USD","No","Thumbnail","Cats,Dogs",950,"$950","Monthly",660,"Cleveland Heights","OH"
"2756",5668609168,"1","1","USD","No","Thumbnail","Cats,Dogs",905,"$905","Monthly",660,"Houston","TX"
"2757",5664571583,"1","2","USD","No","Thumbnail","Cats,Dogs",900,"$900","Monthly",660,"Baltimore","MD"
"2758",5664575168,"1","1","USD","No","Thumbnail","None",900,"$900","Monthly",660,"Houston","TX"
"2759",5668627901,"1","1","USD","No","Thumbnail","Cats,Dogs",895,"$895","Monthly",660,"Fargo","ND"
"2760",5668627651,"1","1","USD","No","Thumbnail","Cats,Dogs",890,"$890","Monthly",660,"Austin","TX"
"2761",5668636995,"1","1","USD","No","Thumbnail","Cats,Dogs",885,"$885","Monthly",660,"Blanco","TX"
"2762",5668622280,"1","1","USD","No","Thumbnail","Cats,Dogs",855,"$855","Monthly",660,"Bettendorf","IA"
"2763",5668609049,"1","1","USD","No","Thumbnail","Cats,Dogs",849,"$849","Monthly",660,"Houston","TX"
"2764",5668609417,"1","1","USD","No","Thumbnail","Dogs",820,"$820","Monthly",660,"null","null"
"2765",5668623252,"1","1","USD","No","Thumbnail","Cats,Dogs",806,"$806","Monthly",660,"Omaha","NE"
"2766",5668615109,"1","1","USD","No","Thumbnail","Cats,Dogs",793,"$793","Monthly",660,"Indianapolis","IN"
"2767",5668635059,"1","1","USD","No","Thumbnail","Cats,Dogs",780,"$780","Monthly",660,"Sioux Falls","SD"
"2768",5668634831,"1","1","USD","No","Thumbnail","None",760,"$760","Monthly",660,"Sioux Falls","SD"
"2769",5508799933,"1","1","USD","No","Thumbnail","null",745,"$745","Monthly",660,"Greensboro","NC"
"2770",5668634947,"1","1","USD","No","Thumbnail","None",740,"$740","Monthly",660,"Sioux Falls","SD"
"2771",5668625484,"1","1","USD","No","Thumbnail","Cats",730,"$730","Monthly",660,"Milwaukee","WI"
"2772",5668625460,"1","1","USD","No","Thumbnail","Cats",678,"$678","Monthly",660,"Dallas","TX"
"2773",5668621062,"1","1","USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",660,"Fayetteville","AR"
"2774",5509025428,"1","1","USD","No","Yes","null",650,"$650","Monthly",660,"Longview","TX"
"2775",5544561726,"1","1","USD","No","Thumbnail","null",629,"$629","Monthly",660,"Toledo","OH"
"2776",5668614981,"1","1","USD","No","Thumbnail","Cats,Dogs",615,"$615","Monthly",660,"Memphis","TN"
"2777",5668619783,"1","1","USD","No","Thumbnail","Cats,Dogs",600,"$600","Monthly",660,"Abilene","TX"
"2778",5659919283,"1","1","USD","No","Thumbnail","None",575,"$575","Monthly",660,"Baton Rouge","LA"
"2779",5668626656,"1","1","USD","No","Thumbnail","Cats,Dogs",2990,"$2,990","Monthly",661,"Detroit","MI"
"2780",5509227783,"1","1","USD","No","Yes","null",2885,"$2,885","Monthly",661,"Pasadena","CA"
"2781",5509166256,"1","2","USD","No","Yes","null",1583,"$1,583","Monthly",661,"Mercer Island","WA"
"2782",5668612780,"1","1","USD","No","Thumbnail","Cats,Dogs",1332,"$1,332","Monthly",661,"Mountlake Terrace","WA"
"2783",5668616288,"1","2","USD","No","Thumbnail","Cats,Dogs",1320,"$1,320","Monthly",661,"Brookfield","WI"
"2784",5668614031,"1","1","USD","No","Thumbnail","Cats,Dogs",1048,"$1,048","Monthly",661,"Houston","TX"
"2785",5668614073,"1","1","USD","No","Thumbnail","Cats,Dogs",1037,"$1,037","Monthly",661,"Spring","TX"
"2786",5668614044,"1","1","USD","No","Thumbnail","Cats,Dogs",930,"$930","Monthly",661,"Katy","TX"
"2787",5509176965,"1","1","USD","No","Yes","Cats,Dogs",862,"$862","Monthly",661,"Cleburne","TX"
"2788",5668611976,"1","1","USD","No","Thumbnail","Cats,Dogs",655,"$655","Monthly",661,"Saint Louis","MO"
"2789",5509226103,"1","3","USD","No","Yes","Cats,Dogs",2996,"$2,996","Monthly",662,"Jersey City","NJ"
"2790",5508837077,"1","1","USD","No","Thumbnail","Cats,Dogs",2750,"$2,750","Monthly",662,"Los Angeles","CA"
"2791",5668629636,"1","1","USD","No","Thumbnail","None",981,"$981","Monthly",662,"Austin","TX"
"2792",5668623488,"1","1","USD","No","Thumbnail","None",855,"$855","Monthly",662,"San Antonio","TX"
"2793",5668614946,"1","1","USD","No","Thumbnail","Cats,Dogs",845,"$845","Monthly",662,"Oklahoma City","OK"
"2794",5509229232,"1","1","USD","No","Yes","Cats,Dogs",835,"$835","Monthly",662,"Monroeville","PA"
"2795",5668616570,"1","1","USD","No","Thumbnail","Cats,Dogs",816,"$816","Monthly",662,"Baton Rouge","LA"
"2796",5668630385,"1","1","USD","No","Thumbnail","Cats,Dogs",1590,"$1,590","Monthly",663,"Austin","TX"
"2797",5509167838,"1","1","USD","No","Yes","null",1528,"$1,528","Monthly",663,"Mercer Island","WA"
"2798",5668620432,"1","1","USD","No","Thumbnail","Cats,Dogs",1475,"$1,475","Monthly",663,"Somerset","NJ"
"2799",5668611847,"1","2","USD","No","Thumbnail","Cats,Dogs",1355,"$1,355","Monthly",663,"Richmond","VA"
"2800",5668614199,"1","1","USD","No","Thumbnail","Cats,Dogs",1290,"$1,290","Monthly",663,"Dallas","TX"
"2801",5668614114,"1","2","USD","No","Thumbnail","Cats,Dogs",1156,"$1,156","Monthly",663,"Richardson","TX"
"2802",5509037625,"1","1","USD","No","Yes","null",1117,"$1,117","Monthly",663,"Raleigh","NC"
"2803",5668635297,"1","1","USD","No","Thumbnail","Cats,Dogs",1045,"$1,045","Monthly",663,"Lakewood","WA"
"2804",5659895230,"1","1","USD","No","Thumbnail","Cats,Dogs",896,"$896","Monthly",663,"Houston","TX"
"2805",5509152326,"1","1","USD","No","Yes","null",877,"$877","Monthly",663,"Bedford","TX"
"2806",5668637478,"1","1","USD","No","Thumbnail","Cats,Dogs",754,"$754","Monthly",663,"Columbus","IN"
"2807",5509124042,"1","1","USD","No","No","null",2000,"$2,000","Monthly",664,"Seal Beach","CA"
"2808",5668628067,"1","3","USD","No","Thumbnail","None",1585,"$1,585","Monthly",664,"Philadelphia","PA"
"2809",5668616243,"1","2","USD","No","Thumbnail","Cats,Dogs",1385,"$1,385","Monthly",664,"Milwaukee","WI"
"2810",5668630640,"1","1","USD","No","Thumbnail","None",1275,"$1,275","Monthly",664,"Austin","TX"
"2811",5668619505,"1","1","USD","No","Thumbnail","Cats,Dogs",1180,"$1,180","Monthly",664,"Mishawaka","IN"
"2812",5668631910,"1","1","USD","No","Thumbnail","None",1079,"$1,079","Monthly",664,"Round Rock","TX"
"2813",5509140151,"1","1","USD","No","Yes","Cats,Dogs",1056,"$1,056","Monthly",664,"Glen Burnie","MD"
"2814",5509145949,"1","1","USD","No","Yes","Cats,Dogs",1056,"$1,056","Monthly",664,"Glen Burnie","MD"
"2815",5668630808,"1","1","USD","No","Thumbnail","None",950,"$950","Monthly",664,"Austin","TX"
"2816",5509162728,"1","1","USD","No","Thumbnail","null",927,"$927","Monthly",664,"Bedford","TX"
"2817",5668611343,"1","1","USD","No","Thumbnail","Cats,Dogs",895,"$895","Monthly",664,"Phoenix","AZ"
"2818",5509157354,"1","1","USD","No","Thumbnail","Cats,Dogs",817,"$817","Monthly",664,"Bedford","TX"
"2819",5668638636,"1","1","USD","No","Thumbnail","Cats,Dogs",775,"$775","Monthly",664,"San Antonio","TX"
"2820",5668618055,"1","1","USD","No","Thumbnail","Cats,Dogs",671,"$671","Monthly",664,"Warsaw","IN"
"2821",5663106093,"1","1","USD","No","Thumbnail","null",475,"$475","Monthly",664,"Milledgeville","GA"
"2822",5668615067,"1","1","USD","No","Thumbnail","Cats,Dogs",2016,"$2,016","Monthly",665,"Livermore","CA"
"2823",5508765799,"1","1","USD","No","Thumbnail","null",1935,"$1,935","Monthly",665,"Los Angeles","CA"
"2824",5508763987,"1","1","USD","No","Thumbnail","null",1865,"$1,865","Monthly",665,"Los Angeles","CA"
"2825",5509144476,"1","1","USD","No","No","null",1588,"$1,588","Monthly",665,"Lynnwood","WA"
"2826",5668629620,"1","1","USD","No","Thumbnail","None",1115,"$1,115","Monthly",665,"Austin","TX"
"2827",5668630952,"1","1","USD","No","Thumbnail","None",1090,"$1,090","Monthly",665,"Georgetown","TX"
"2828",5668630962,"1","1","USD","No","Thumbnail","None",985,"$985","Monthly",665,"Round Rock","TX"
"2829",5509257437,"1","1","USD","No","Thumbnail","Cats,Dogs",965,"$965","Monthly",665,"Casar","NC"
"2830",5668619207,"1","1","USD","No","Thumbnail","Cats,Dogs",869,"$869","Monthly",665,"Bryan","TX"
"2831",5653585299,"1","1","USD","No","Thumbnail","Cats,Dogs",849,"$849","Monthly",665,"Denton","TX"
"2832",5668614771,"1","1","USD","No","Thumbnail","Cats,Dogs",811,"$811","Monthly",665,"Lexington","KY"
"2833",5653585519,"1","1","USD","No","Thumbnail","None",790,"$790","Monthly",665,"Ames","IA"
"2834",5668614943,"1","1","USD","No","Thumbnail","Cats,Dogs",751,"$751","Monthly",665,"Oklahoma City","OK"
"2835",5668618703,"1","1","USD","No","Thumbnail","None",699,"$699","Monthly",665,"Champaign","IL"
"2836",5668633937,"1","1","USD","No","Thumbnail","Cats,Dogs",625,"$625","Monthly",665,"Anderson","SC"
"2837",5668612198,"1","1","USD","No","Thumbnail","Cats,Dogs",605,"$605","Monthly",665,"Fond Du Lac","WI"
"2838",5668621521,"1","1","USD","No","Thumbnail","None",600,"$600","Monthly",665,"Champaign","IL"
"2839",5668628064,"1","1","USD","No","Thumbnail","None",1998,"$1,998","Monthly",666,"Austin","TX"
"2840",5509214843,"1","1","USD","No","No","Cats,Dogs",984,"$984","Monthly",666,"Euless","TX"
"2841",5509212954,"1","1","USD","No","No","null",883,"$883","Monthly",666,"Euless","TX"
"2842",5668617688,"1","1","USD","No","Thumbnail","Cats,Dogs",575,"$575","Monthly",666,"Houston","TX"
"2843",5668627917,"1","1","USD","No","Thumbnail","None",3444,"$3,444","Monthly",667,"San Francisco","CA"
"2844",5668642196,"1","1","USD","No","Thumbnail","None",3087,"$3,087","Monthly",667,"San Francisco","CA"
"2845",5508808783,"1","1","USD","No","Thumbnail","Cats,Dogs",2165,"$2,165","Monthly",667,"Los Angeles","CA"
"2846",5630232014,"1","1","USD","No","Thumbnail","Cats,Dogs",1629,"$1,629","Monthly",667,"Northbrook","IL"
"2847",5509023141,"1","1","USD","No","Thumbnail","null",1425,"$1,425","Monthly",667,"Bellevue","WA"
"2848",5668621692,"1","1","USD","No","Thumbnail","None",1295,"$1,295","Monthly",667,"Champaign","IL"
"2849",5668614049,"1","1","USD","No","Thumbnail","Cats,Dogs",1170,"$1,170","Monthly",667,"Pearland","TX"
"2850",5668610052,"1","1","USD","No","Thumbnail","Cats,Dogs",1049,"$1,049","Monthly",667,"Tampa","FL"
"2851",5668613285,"1","1","USD","No","Thumbnail","Cats,Dogs",919,"$919","Monthly",667,"Kennesaw","GA"
"2852",5508701971,"1","1","USD","No","Thumbnail","null",915,"$915","Monthly",667,"Las Vegas","NV"
"2853",5668615144,"1","1","USD","No","Thumbnail","Cats,Dogs",895,"$895","Monthly",667,"Las Vegas","NV"
"2854",5668610412,"1","1","USD","No","Thumbnail","None",835,"$835","Monthly",667,"San Antonio","TX"
"2855",5668616480,"1","1","USD","No","Thumbnail","Cats,Dogs",825,"$825","Monthly",667,"null","null"
"2856",5508710559,"1","2","USD","No","Thumbnail","null",2624,"$2,624","Monthly",668,"Boston","MA"
"2857",5668627084,"1","1","USD","No","Thumbnail","None",2300,"$2,300","Monthly",668,"Oakland","CA"
"2858",5668631349,"1","1","USD","No","Thumbnail","None",1415,"$1,415","Monthly",668,"Austin","TX"
"2859",5668612288,"1","1","USD","No","Thumbnail","Cats,Dogs",1285,"$1,285","Monthly",668,"Odessa","TX"
"2860",5668612791,"1","1","USD","No","Thumbnail","Cats,Dogs",1260,"$1,260","Monthly",668,"Federal Way","WA"
"2861",5668630113,"1","1","USD","No","Thumbnail","Cats,Dogs",1260,"$1,260","Monthly",668,"Austin","TX"
"2862",5668632266,"1","1","USD","No","Thumbnail","None",1125,"$1,125","Monthly",668,"Austin","TX"
"2863",5508721965,"1","1","USD","No","Thumbnail","null",1125,"$1,125","Monthly",668,"Chesapeake","VA"
"2864",5668611291,"1","1","USD","No","Thumbnail","Cats,Dogs",1069,"$1,069","Monthly",668,"Fayetteville","NC"
"2865",5668618295,"1","1","USD","No","Thumbnail","None",999,"$999","Monthly",668,"West Lafayette","IN"
"2866",5668636985,"1","1","USD","No","Thumbnail","Cats,Dogs",969,"$969","Monthly",668,"Denton","TX"
"2867",5668616441,"1","1","USD","No","Thumbnail","None",925,"$925","Monthly",668,"San Antonio","TX"
"2868",5664594611,"1","1","USD","No","Thumbnail","Cats,Dogs",695,"$695","Monthly",668,"Lubbock","TX"
"2869",5668622257,"1","1","USD","No","Thumbnail","Cats,Dogs",640,"$640","Monthly",668,"Gulfport","MS"
"2870",5508657700,"1","1","USD","No","Thumbnail","Cats,Dogs",615,"$615","Monthly",668,"Maumee","OH"
"2871",5668615924,"1","1","USD","No","Thumbnail","Cats,Dogs",1295,"$1,295","Monthly",669,"Forest Lake","MN"
"2872",5668619283,"1","1","USD","No","Thumbnail","Cats,Dogs",1260,"$1,260","Monthly",669,"Port Orchard","WA"
"2873",5668616778,"1","1","USD","No","Thumbnail","Cats,Dogs",1230,"$1,230","Monthly",669,"Salt Lake City","UT"
"2874",5668623898,"1","1","USD","No","Thumbnail","Cats,Dogs",1100,"$1,100","Monthly",669,"Kansas City","MO"
"2875",5659899387,"1","2","USD","No","Thumbnail","Cats,Dogs",1026,"$1,026","Monthly",669,"Durham","NC"
"2876",5668623244,"1","1","USD","No","Thumbnail","Cats,Dogs",875,"$875","Monthly",669,"Omaha","NE"
"2877",5508752884,"1","1","USD","No","Thumbnail","Cats,Dogs",2280,"$2,280","Monthly",670,"Boston","MA"
"2878",5668626989,"1","1","USD","No","Thumbnail","Cats,Dogs",2250,"$2,250","Monthly",670,"Bellevue","WA"
"2879",5668611785,"1","2","USD","No","Thumbnail","Cats,Dogs",2140,"$2,140","Monthly",670,"Los Angeles","CA"
"2880",5509268172,"1","1","USD","No","Yes","None",1650,"$1,650","Monthly",670,"Hackensack","NJ"
"2881",5508721219,"1","1","USD","No","Thumbnail","null",1500,"$1,500","Monthly",670,"Denver","CO"
"2882",5509066525,"1","1","USD","No","Yes","Cats,Dogs",1210,"$1,210","Monthly",670,"Manchester","NH"
"2883",5668615566,"1","1","USD","No","Thumbnail","Cats,Dogs",1200,"$1,200","Monthly",670,"Denver","CO"
"2884",5668629005,"1","1","USD","No","Thumbnail","Cats,Dogs",1135,"$1,135","Monthly",670,"San Antonio","TX"
"2885",5668620241,"1","1","USD","No","Thumbnail","Cats,Dogs",1100,"$1,100","Monthly",670,"Waterloo","IA"
"2886",5668632237,"1","1","USD","No","Thumbnail","None",1095,"$1,095","Monthly",670,"Austin","TX"
"2887",5668632403,"1","1","USD","No","Thumbnail","None",1095,"$1,095","Monthly",670,"Austin","TX"
"2888",5668609281,"1","1","USD","No","Thumbnail","Cats,Dogs",1089,"$1,089","Monthly",670,"Houston","TX"
"2889",5664598240,"1","1","USD","No","Thumbnail","Cats,Dogs",1000,"$1,000","Monthly",670,"Saint Louis","MO"
"2890",5668633431,"1","1","USD","No","Thumbnail","Cats,Dogs",925,"$925","Monthly",670,"Omaha","NE"
"2891",5668615717,"1","1","USD","No","Thumbnail","None",890,"$890","Monthly",670,"Charlotte","NC"
"2892",5509159567,"1","1","USD","No","Yes","null",870,"$870","Monthly",670,"Durham","NC"
"2893",5668630363,"1","1","USD","No","Thumbnail","None",830,"$830","Monthly",670,"Austin","TX"
"2894",5668624671,"1","1","USD","No","Thumbnail","Cats,Dogs",829,"$829","Monthly",670,"Tomball","TX"
"2895",5664571158,"1","1","USD","No","Thumbnail","Cats,Dogs",775,"$775","Monthly",670,"Kansas City","MO"
"2896",5668618982,"1","1","USD","No","Thumbnail","Cats,Dogs",685,"$685","Monthly",670,"Dallas","TX"
"2897",5668623178,"1","1","USD","No","Thumbnail","Cats,Dogs",615,"$615","Monthly",670,"Omaha","NE"
"2898",5668629940,"1","1","USD","No","Thumbnail","None",560,"$560","Monthly",670,"Tulsa","OK"
"2899",5668620800,"1","1","USD","No","Thumbnail","None",400,"$400","Monthly",670,"Shreveport","LA"
"2900",5668226824,"1","1","USD","No","Thumbnail","null",2182,"$2,182","Monthly",671,"Washington","DC"
"2901",5668630304,"1","1","USD","No","Thumbnail","Cats,Dogs",2017,"$2,017","Monthly",671,"Austin","TX"
"2902",5668620385,"1","2","USD","No","Thumbnail","Cats,Dogs",1778,"$1,778","Monthly",671,"Eugene","OR"
"2903",5668613824,"1","1","USD","No","Thumbnail","Cats,Dogs",1606,"$1,606","Monthly",671,"Herndon","VA"
"2904",5508683681,"1","1","USD","No","Thumbnail","Cats,Dogs",1436,"$1,436","Monthly",671,"Richmond","VA"
"2905",5509142207,"1","1","USD","No","Thumbnail","null",1330,"$1,330","Monthly",671,"Mount Laurel","NJ"
"2906",5668616930,"1","1","USD","No","Thumbnail","None",899,"$899","Monthly",671,"San Antonio","TX"
"2907",5664569253,"1","1","USD","No","Thumbnail","None",899,"$899","Monthly",671,"San Antonio","TX"
"2908",5509135513,"1","1","USD","No","No","null",769,"$769","Monthly",671,"Dayton","OH"
